Institute,Academic Program Name,Quota,Seat Type,Gender,Opening_R1,Closing_R1,Opening_R2,Closing_R2,Opening_R3,Closing_R3,Opening_R4,Closing_R4,Opening_R5,Closing_R5,Opening_R6,Closing_R6
"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,53453.0,53453.0,,,110891.0,110891.0,,,,,,
"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,103927.0,103927.0,,,,,,,,,,
"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,74414.0,74414.0,,,,,,,,,,
"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,87491.0,87491.0,,,,,,,,,,
"Angadi Institute of Technology and Management-Savagaon Road, Belagavi","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,95863.0,95863.0,,,,,,,,,,
"Angadi Institute of Technology and Management-Savagaon Road, Belagavi","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,110388.0,110388.0,,,,,86707.0,86707.0,,,,
"Angadi Institute of Technology and Management-Savagaon Road, Belagavi","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,104692.0,104692.0,,,,,,,,,,
"Angadi Institute of Technology and Management-Savagaon Road, Belagavi","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,107672.0,107672.0,,,,,,
"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108895.0,108895.0,,,104513.0,104513.0,,,,,,
"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,110299.0,110299.0,,,,,,,,,,
"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,109578.0,109578.0,,,,,,,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,49068.0,49068.0,,,92297.0,92297.0,98519.0,98519.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,106136.0,106136.0,106136.0,106136.0,,,62080.0,62080.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108782.0,108782.0,,,,,,,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Computer Science & Design (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,90768.0,90768.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,55167.0,55167.0,,,85478.0,85478.0,82217.0,82217.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,89608.0,89608.0,71316.0,71316.0,,,96334.0,96334.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,57537.0,57537.0,,,111230.0,111230.0,67494.0,67494.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,65760.0,65760.0,,,,,,,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,80362.0,80362.0,,,,,,,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,110946.0,110946.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,110946.0,110946.0,,,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Electronics & Computer Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,64641.0,64641.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,67054.0,67054.0,,,109052.0,109052.0,91245.0,91245.0,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,96855.0,96855.0,,,,,,,,,,
"Atria Institute of Technology-Hebbal, Bengaluru","Robotics & Automation (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,87865.0,87865.0,,,104693.0,104693.0,,,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,17237.0,17237.0,,,30837.0,30837.0,39898.0,39898.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,49553.0,49553.0,57776.0,57776.0,,,51067.0,51067.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,14636.0,14636.0,,,24582.0,24582.0,30741.0,30741.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,39528.0,39528.0,52860.0,52860.0,,,40955.0,40955.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,29181.0,29181.0,,,62330.0,62330.0,61025.0,61025.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,86589.0,86589.0,,,,,74480.0,74480.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,20973.0,20973.0,,,,,,,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,58647.0,58647.0,,,,,,,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,63350.0,63350.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,37057.0,37057.0,,,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,60533.0,60533.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,63087.0,63087.0,,,67647.0,67647.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,18289.0,18289.0,,,31447.0,31447.0,40347.0,40347.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,52564.0,52564.0,59005.0,59005.0,,,51705.0,51705.0,,,,
"B.N.M. Institute of Technology-Banashankari, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,42615.0,42615.0,,,108369.0,108369.0,,,,,,
"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,94081.0,94081.0,,,,
"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,83652.0,83652.0,,,,
"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru","Computer Science & Design (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,43864.0,43864.0,,,,
"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,90968.0,90968.0,,,,
"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,48812.0,48812.0,,,,
"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,99748.0,99748.0,,,,
"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,55776.0,55776.0,,,108945.0,108945.0,106934.0,106934.0,,,,
"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,56672.0,56672.0,,,96926.0,96926.0,93228.0,93228.0,,,,
"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru","Computer Science & Design (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,70592.0,70592.0,,,70313.0,70313.0,,,,,,
"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,53400.0,53400.0,,,100335.0,100335.0,90133.0,90133.0,,,,
"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,85620.0,85620.0,83726.0,83726.0,,,,,,,,
"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,66129.0,66129.0,,,89272.0,89272.0,,,,,,
"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,105699.0,105699.0,,,106797.0,106797.0,93560.0,93560.0,,,,
"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,101035.0,101035.0,,,,
"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura","Computer Science & Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,101501.0,101501.0,,,103425.0,103425.0,,,,,,
"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108471.0,108471.0,,,,,75081.0,75081.0,,,,
"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,105483.0,105483.0,,,,,,,,,,
"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,99134.0,99134.0,,,,,,,,,,
"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,77074.0,77074.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Aerospace Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,16466.0,16466.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2614.0,2614.0,,,4049.0,4049.0,4294.0,4294.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,10668.0,10668.0,17172.0,17172.0,,,12412.0,12412.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2932.0,2932.0,,,4569.0,4569.0,4962.0,4962.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,11824.0,11824.0,16435.0,16435.0,,,10281.0,10281.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Bio- technology (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,14685.0,14685.0,,,30409.0,30409.0,39302.0,39302.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Bio- technology (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,27720.0,27720.0,,,,,,,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Biotechnology (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,40333.0,40333.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Biotechnology (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,76894.0,76894.0,,,,,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Chemical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,15697.0,15697.0,,,25041.0,25041.0,58288.0,58288.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Chemical Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,79098.0,79098.0,106796.0,106796.0,,,86120.0,86120.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,19183.0,19183.0,,,31147.0,31147.0,61017.0,61017.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,68362.0,68362.0,66307.0,66307.0,,,77487.0,77487.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2609.0,2609.0,,,4349.0,4349.0,4444.0,4444.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,13163.0,13163.0,19646.0,19646.0,,,13813.0,13813.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2323.0,2323.0,,,3689.0,3689.0,3716.0,3716.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,9487.0,9487.0,14570.0,14570.0,,,6652.0,6652.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2360.0,2360.0,,,3854.0,3854.0,3733.0,3733.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,10925.0,10925.0,17078.0,17078.0,,,7825.0,7825.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,2526.0,2526.0,,,4089.0,4089.0,4024.0,4024.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,12090.0,12090.0,17185.0,17185.0,,,10638.0,10638.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,3448.0,3448.0,,,,,,,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,15910.0,15910.0,,,,,,,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,7904.0,7904.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,5302.0,5302.0,,,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,6782.0,6782.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,19669.0,19669.0,,,16231.0,16231.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,8486.0,8486.0,,,13510.0,13510.0,25036.0,25036.0,,,,
"BMS College of Engineering-Basavanagudi, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,54256.0,54256.0,73003.0,73003.0,,,,,,,,
"BMS Institute of Technology and Management-Yelahanka, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,11067.0,11067.0,,,16633.0,16633.0,18563.0,18563.0,,,,
"BMS Institute of Technology and Management-Yelahanka, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,33257.0,33257.0,41835.0,41835.0,,,32944.0,32944.0,,,,
"BMS Institute of Technology and Management-Yelahanka, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,36809.0,36809.0,,,68667.0,68667.0,36264.0,36264.0,,,,
"BMS Institute of Technology and Management-Yelahanka, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,83934.0,83934.0,,,,,,,,,,
"BMS Institute of Technology and Management-Yelahanka, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,10507.0,10507.0,,,15601.0,15601.0,13630.0,13630.0,,,,
"BMS Institute of Technology and Management-Yelahanka, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,31502.0,31502.0,43905.0,43905.0,,,27782.0,27782.0,,,,
